Well,SampleID,Mass/Charge,Height,Width
G01,18-333-402478,3200.0048,66.9116,4.84849212121212
G01,18-333-402478,3208.7055,165.3167,4.861675
G01,18-333-402478,3355.5877,240.087,5.08422378787879
G01,18-333-402478,3400.1714,83.2086,5.15177484848485
G01,18-333-402478,3420.0559,232.2103,5.18190287878788
G01,18-333-402478,3494.0404,221.869,5.29400060606061
G01,18-333-402478,3554.1579,105.2033,5.38508772727273
G01,18-333-402478,3567.9722,131.9972,5.40601848484849
G01,18-333-402478,3610.7205,131.7261,5.47078863636364
G01,18-333-402478,3635.2599,120.8801,5.50796954545455
G01,18-333-402478,3661.9878,195.0524,5.54846636363636
G01,18-333-402478,3690.972,260.5843,5.59238181818182
G01,18-333-402478,3751.376,174.8845,5.68390303030303
G01,18-333-402478,3832.8376,550.6906,5.8073296969697
G01,18-333-402478,3913.2001,2740.3584,5.92909106060606
G01,18-333-402478,3933.8962,172.0237,5.96044878787879
G01,18-333-402478,4155.6354,6268.167,6.29641727272727
G01,18-333-402478,4171.6347,286.2103,6.32065863636364
G01,18-333-402478,4187.634,110.5798,6.3449
G01,18-333-402478,4258.0814,113.5575,6.45163848484848
G01,18-333-402478,4343.1137,153.0818,6.5804753030303
G01,18-333-402478,4436.8785,156.0406,6.72254318181818
G01,18-333-402478,4484.6393,196.5383,6.79490803030303
G01,18-333-402478,4678.5059,148.0655,7.0886453030303
G01,18-333-402478,4774.0303,5848.3978,7.23337924242424
G01,18-333-402478,4790.0296,307.5358,7.25762060606061
G01,18-333-402478,4806.0289,67.4621,7.28186196969697
G01,18-333-402478,4812.0363,211.3575,7.29096409090909
G01,18-333-402478,4822.0282,44.3486,7.30610333333333
G01,18-333-402478,4937.3367,90.9164,7.48081318181818
G01,18-333-402478,4961.5616,136.1699,7.51751757575758
G01,18-333-402478,4977.8417,292.8586,7.54218439393939
G01,18-333-402478,5017.7995,391.7903,7.60272651515151
G01,18-333-402478,5057.818,275.5802,7.66336060606061
G01,18-333-402478,5100.0778,134.9335,7.72739060606061
G01,18-333-402478,5312.376,5202.8692,8.04905454545455
G01,18-333-402478,5328.3753,310.6783,8.07329590909091
G01,18-333-402478,5344.3746,60.6176,8.09753727272727
G01,18-333-402478,5350.6728,194.4701,8.10708
G01,18-333-402478,5360.3739,54.9419,8.12177863636364
G01,18-333-402478,5434.7553,73.3608,8.23447772727273
G01,18-333-402478,5500.3412,119.3234,8.3338503030303
G01,18-333-402478,5555.6842,124.3035,8.41770333333333
G01,18-333-402478,5596.461,129.0449,8.47948636363636
G01,18-333-402478,5636.9509,360.9956,8.5408346969697
G01,18-333-402478,5676.7994,245.9745,8.60121121212121
G01,18-333-402478,5716.584,209.0399,8.66149090909091
G01,18-333-402478,5836.023,102.8492,8.84245909090909
G01,18-333-402478,6256.4105,113.0989,9.47940984848485
G01,18-333-402478,6335.7271,128.3309,9.59958651515151
G01,18-333-402478,6624.9231,110.2055,10.0377622727273
G01,18-333-402478,6665.6587,123.9105,10.0994828787879
G01,18-333-402478,6705.2994,96.7875,10.1595445454545
G01,18-333-402478,6983.4668,630.1984,10.5810103030303
G01,18-333-402478,7244.565,137.9653,10.9766136363636
G01,18-333-402478,7284.0828,89.4146,11.0364890909091
G01,18-333-402478,7324.9877,211.7742,11.0984662121212
G01,18-333-402478,7944.2381,96.2352,12.0367243939394
G02,18-339-403002,1192.7476,0,1.80719333333333
G02,18-339-403002,1231.2211,0,1.86548651515152
G02,18-339-403002,1251.1769,158.217,1.89572257575758
G02,18-339-403002,1632.3543,87.6127,2.47326409090909
G02,18-339-403002,1770.9323,154.5521,2.68323075757576
G02,18-339-403002,1855.6086,131.978,2.81152818181818
G02,18-339-403002,2123.2878,125.5004,3.21710272727273
G02,18-339-403002,2279.8822,403.9717,3.45436696969697
G02,18-339-403002,2452.4393,92.5739,3.71581712121212
G02,18-339-403002,2469.562,6179.0382,3.74176060606061
G02,18-339-403002,2490.6126,229.6313,3.77365545454545
G02,18-339-403002,2509.5867,7231.3491,3.80240409090909
G02,18-339-403002,2528.5348,106.9832,3.83111333333333
G02,18-339-403002,2549.6113,2875.564,3.86304742424242
G02,18-339-403002,2565.6106,372.3716,3.88728878787879
G02,18-339-403002,2581.6099,1964.657,3.91153015151515
G02,18-339-403002,2699.8655,141.3309,4.0907053030303
G02,18-339-403002,2739.6827,88.4971,4.15103439393939
G02,18-339-403002,2798.7898,148.3007,4.24059060606061
G02,18-339-403002,2976.2135,232.4037,4.50941439393939
G02,18-339-403002,2992.5116,185.8789,4.53410848484848
G02,18-339-403002,3016.7605,96.5963,4.57084924242424
G02,18-339-403002,3032.1488,265.2021,4.59416484848485
G02,18-339-403002,3087.9569,4457.6229,4.67872257575758
G02,18-339-403002,3168.0062,4058.7266,4.80000939393939
G02,18-339-403002,3184.0055,369.7369,4.82425075757576
G02,18-339-403002,3200.0048,2980.6529,4.84849212121212
G02,18-339-403002,3491.6678,280.4459,5.29040575757576
G02,18-339-403002,3722.8111,164.5908,5.64062287878788
G02,18-339-403002,3832.6877,343.02,5.80710257575758
G02,18-339-403002,3913.2001,1849.8661,5.92909106060606
G02,18-339-403002,4155.6354,3118.1122,6.29641727272727
G02,18-339-403002,4171.6347,231.1888,6.32065863636364
G02,18-339-403002,4187.634,2334.7814,6.3449
G02,18-339-403002,4774.0303,2769.1341,7.23337924242424
G02,18-339-403002,4790.0296,495.2693,7.25762060606061
G02,18-339-403002,4806.0289,916.2445,7.28186196969697
G02,18-339-403002,4822.0282,1098.0887,7.30610333333333
G02,18-339-403002,4960.7753,82.9146,7.51632621212121
G02,18-339-403002,4977.301,185.387,7.54136515151515
G02,18-339-403002,5017.2592,167.988,7.60190787878788
G02,18-339-403002,5312.376,2461.2443,8.04905454545455
G02,18-339-403002,5328.3753,137.1216,8.07329590909091
G02,18-339-403002,5344.3746,198.8058,8.09753727272727
G02,18-339-403002,5360.3739,2009.4173,8.12177863636364
G02,18-339-403002,5498.5539,76.8888,8.33114227272727
G02,18-339-403002,5594.6993,102.1927,8.47681712121212
G02,18-339-403002,5635.9304,126.4102,8.53928848484849
G02,18-339-403002,6981.8389,494.8669,10.5785437878788
G03,18-331-148541,1192.7476,0,1.80719333333333
G03,18-331-148541,1230.871,0,1.86495606060606
G03,18-331-148541,1251.4899,200.9773,1.89619681818182
G03,18-331-148541,1632.7253,122.4255,2.47382621212121
G03,18-331-148541,1771.0303,144.3392,2.68337924242424
G03,18-331-148541,1914.6589,102.7697,2.90099833333333
G03,18-331-148541,2123.0177,108.3198,3.21669348484848
G03,18-331-148541,2280.2499,362.8371,3.45492409090909
G03,18-331-148541,2469.562,4855.1528,3.74176060606061
G03,18-331-148541,2509.5867,5837.1755,3.80240409090909
G03,18-331-148541,2549.6113,4467.7072,3.86304742424242
G03,18-331-148541,2565.6106,211.4763,3.88728878787879
G03,18-331-148541,2581.6099,0,3.91153015151515
G03,18-331-148541,2992.8968,223.1645,4.53469212121212
G03,18-331-148541,3032.9345,258.6406,4.5953553030303
G03,18-331-148541,3072.8421,216.7124,4.65582136363636
G03,18-331-148541,3087.9569,3299.2594,4.67872257575758
G03,18-331-148541,3168.0062,5872.7908,4.80000939393939
G03,18-331-148541,3184.0055,241.8477,4.82425075757576
G03,18-331-148541,3200.0048,14.7792,4.84849212121212
G03,18-331-148541,3493.9215,143.014,5.29382045454545
G03,18-331-148541,3513.3515,160.1589,5.32325984848485
G03,18-331-148541,3691.3064,144.8747,5.59288848484848
G03,18-331-148541,3833.4589,328.6073,5.80827106060606
G03,18-331-148541,3913.2001,1800.5966,5.92909106060606
G03,18-331-148541,4155.6354,4212.109,6.29641727272727
G03,18-331-148541,4171.6347,171.0067,6.32065863636364
G03,18-331-148541,4187.634,33.97,6.3449
G03,18-331-148541,4194.1531,132.6336,6.35477742424242
G03,18-331-148541,4343.916,114.2387,6.58169090909091
G03,18-331-148541,4435.9988,106.3024,6.7212103030303
G03,18-331-148541,4484.9649,141.5619,6.79540136363636
G03,18-331-148541,4678.8183,107.0608,7.08911863636364
G03,18-331-148541,4774.0303,3579.4821,7.23337924242424
G03,18-331-148541,4790.0296,145.2297,7.25762060606061
G03,18-331-148541,4806.0289,40.5116,7.28186196969697
G03,18-331-148541,4813.0505,149.0035,7.29250075757576
G03,18-331-148541,4822.0282,12.0528,7.30610333333333
G03,18-331-148541,4938.0371,75.176,7.48187439393939
G03,18-331-148541,4962.468,94.7872,7.51889090909091
G03,18-331-148541,4978.4587,179.8941,7.54311924242424
G03,18-331-148541,5018.406,234.1077,7.60364545454545
G03,18-331-148541,5057.9425,155.6434,7.66354924242424
G03,18-331-148541,5101.7596,111.4395,7.72993878787879
G03,18-331-148541,5312.376,3081.8428,8.04905454545455
G03,18-331-148541,5328.3753,223.6023,8.07329590909091
G03,18-331-148541,5344.3746,24.722,8.09753727272727
G03,18-331-148541,5350.3235,128.3085,8.10655075757576
G03,18-331-148541,5360.3739,22.9772,8.12177863636364
G03,18-331-148541,5500.9505,80.4956,8.33477348484849
G03,18-331-148541,5597.7793,85.3614,8.48148378787879
G03,18-331-148541,5637.3229,187.1916,8.54139833333333
G03,18-331-148541,5677.1629,136.0786,8.60176196969697
G03,18-331-148541,5716.3124,116.1058,8.66107939393939
G03,18-331-148541,5835.5223,64.8855,8.84170045454545
G03,18-331-148541,6255.9237,68.3137,9.47867227272727
G03,18-331-148541,6335.4218,81.1028,9.59912393939394
G03,18-331-148541,6664.5058,69.5296,10.0977360606061
G03,18-331-148541,6983.2195,453.4891,10.5806356060606
G03,18-331-148541,7244.0624,70.5913,10.9758521212121
G03,18-331-148541,7285.157,48.7632,11.0381166666667
G03,18-331-148541,7323.8862,118.074,11.0967972727273
G03,18-331-148541,7826.6208,66.964,11.8585163636364
G04,18-336-108634,1192.7476,0,1.80719333333333
G04,18-336-108634,1250.7116,117.1494,1.89501757575758
G04,18-336-108634,1541.4241,292.6761,2.33549106060606
G04,18-336-108634,1558.3404,129.954,2.36112181818182
G04,18-336-108634,1581.4796,286.7098,2.39618121212121
G04,18-336-108634,1598.1669,260.6549,2.421465
G04,18-336-108634,1630.6786,54.231,2.47072515151515
G04,18-336-108634,2123.0833,116.8216,3.21679287878788
G04,18-336-108634,2279.8732,494.5564,3.45435333333333
G04,18-336-108634,2469.562,7365.1992,3.74176060606061
G04,18-336-108634,2490.1311,302.0379,3.77292590909091
G04,18-336-108634,2509.5867,8786.0108,3.80240409090909
G04,18-336-108634,2528.9694,246.79,3.83177181818182
G04,18-336-108634,2549.6113,3737.9131,3.86304742424242
G04,18-336-108634,2565.6106,299.5311,3.88728878787879
G04,18-336-108634,2581.6099,2618.0109,3.91153015151515
G04,18-336-108634,2699.9137,127.8159,4.09077833333333
G04,18-336-108634,2993.0626,231.9473,4.53494333333333
G04,18-336-108634,3032.8549,247.9125,4.5952346969697
G04,18-336-108634,3087.9569,4579.3655,4.67872257575758
G04,18-336-108634,3168.0062,5064.1981,4.80000939393939
G04,18-336-108634,3184.0055,221.3861,4.82425075757576
G04,18-336-108634,3200.0048,3779.1606,4.84849212121212
G04,18-336-108634,3492.267,473.1584,5.29131363636364
G04,18-336-108634,3527.5091,181.9756,5.34471075757576
G04,18-336-108634,3568.2279,182.5627,5.40640590909091
G04,18-336-108634,3723.7205,154.6957,5.64200075757576
G04,18-336-108634,3833.4426,599.2593,5.80824636363636
G04,18-336-108634,3913.2001,2873.1267,5.92909106060606
G04,18-336-108634,4155.6354,3281.778,6.29641727272727
G04,18-336-108634,4171.6347,243.4504,6.32065863636364
G04,18-336-108634,4187.634,2628.9473,6.3449
G04,18-336-108634,4203.2509,230.503,6.36856196969697
G04,18-336-108634,4257.8871,132.0186,6.45134409090909
G04,18-336-108634,4436.7305,96.3672,6.72231893939394
G04,18-336-108634,4774.0303,2751.8862,7.23337924242424
G04,18-336-108634,4790.0296,247.1205,7.25762060606061
G04,18-336-108634,4806.0289,453.1531,7.28186196969697
G04,18-336-108634,4822.0282,2094.918,7.30610333333333
G04,18-336-108634,4938.1791,150.6213,7.48208954545455
G04,18-336-108634,4961.2187,72.1369,7.51699803030303
G04,18-336-108634,4978.3198,353.6991,7.54290878787879
G04,18-336-108634,5017.8879,363.4655,7.60286045454545
G04,18-336-108634,5057.4319,185.7685,7.66277560606061
G04,18-336-108634,5090.7849,153.5093,7.71331045454545
G04,18-336-108634,5312.376,2351.5052,8.04905454545455
G04,18-336-108634,5328.3753,104.2471,8.07329590909091
G04,18-336-108634,5344.3746,94.6539,8.09753727272727
G04,18-336-108634,5360.3739,2095.7118,8.12177863636364
G04,18-336-108634,5376.4142,281.0871,8.14608212121212
G04,18-336-108634,5499.9211,87.3384,8.33321378787879
G04,18-336-108634,5556.6518,107.7738,8.41916939393939
G04,18-336-108634,5595.6289,152.9713,8.47822560606061
G04,18-336-108634,5636.6064,214.0481,8.54031272727273
G04,18-336-108634,5672.4267,72.3533,8.59458590909091
G04,18-336-108634,5709.284,93.0442,8.6504303030303
G04,18-336-108634,5748.1217,97.3814,8.7092753030303
G04,18-336-108634,6254.3362,75.4586,9.47626696969697
G04,18-336-108634,6981.9872,730.5237,10.5787684848485
G05,18-341-402966,1192.7476,0,1.80719333333333
G05,18-341-402966,1211.2697,0,1.83525712121212
G05,18-341-402966,1232.4253,0,1.86731106060606
G05,18-341-402966,1252.0227,218.0393,1.89700409090909
G05,18-341-402966,1272.1563,116.1108,1.92750954545455
G05,18-341-402966,1390.6087,151.8477,2.10698287878788
G05,18-341-402966,1569.4706,283.5121,2.37798575757576
G05,18-341-402966,1736.9704,153.3844,2.63177333333333
G05,18-341-402966,1771.0955,211.55,2.68347803030303
G05,18-341-402966,1915.1448,136.2822,2.90173454545455
G05,18-341-402966,2123.2194,143.1932,3.21699909090909
G05,18-341-402966,2162.2746,117.2877,3.27617363636364
G05,18-341-402966,2279.6972,207.1388,3.45408666666667
G05,18-341-402966,2452.1865,173.0794,3.71543409090909
G05,18-341-402966,2469.562,3178.4922,3.74176060606061
G05,18-341-402966,2509.5867,3973.8664,3.80240409090909
G05,18-341-402966,2549.6113,3321.8427,3.86304742424242
G05,18-341-402966,2565.6106,95.7134,3.88728878787879
G05,18-341-402966,2581.6099,0,3.91153015151515
G05,18-341-402966,2976.5814,173.4906,4.50997181818182
G05,18-341-402966,2992.707,160.4189,4.53440454545455
G05,18-341-402966,3016.6284,126.5215,4.57064909090909
G05,18-341-402966,3032.5172,256.7635,4.59472303030303
G05,18-341-402966,3072.8197,160.733,4.65578742424242
G05,18-341-402966,3087.9569,2595.8205,4.67872257575758
G05,18-341-402966,3168.0062,4858.9165,4.80000939393939
G05,18-341-402966,3184.0055,175.9536,4.82425075757576
G05,18-341-402966,3200.0048,11.0682,4.84849212121212
G05,18-341-402966,3355.8796,169.1294,5.08466606060606
G05,18-341-402966,3419.8379,163.6083,5.18157257575758
G05,18-341-402966,3494.3961,83.6299,5.29453954545455
G05,18-341-402966,3635.4789,113.2599,5.50830136363636
G05,18-341-402966,3691.4844,177.0849,5.59315818181818
G05,18-341-402966,3751.877,114.3007,5.68466212121212
G05,18-341-402966,3769.7868,127.4556,5.71179818181818
G05,18-341-402966,3828.4001,138.3884,5.80060621212121
G05,18-341-402966,3913.2001,769.872,5.92909106060606
G05,18-341-402966,4155.6354,3460.6189,6.29641727272727
G05,18-341-402966,4171.6347,184.4211,6.32065863636364
G05,18-341-402966,4187.634,73.1124,6.3449
G05,18-341-402966,4343.8485,110.5172,6.58158863636364
G05,18-341-402966,4484.6012,106.6311,6.7948503030303
G05,18-341-402966,4678.6961,108.4219,7.08893348484848
G05,18-341-402966,4774.0303,3184.9845,7.23337924242424
G05,18-341-402966,4790.0296,156.0177,7.25762060606061
G05,18-341-402966,4793.315,67.6535,7.26259848484848
G05,18-341-402966,4806.0289,45.9632,7.28186196969697
G05,18-341-402966,4811.991,152.0683,7.29089545454545
G05,18-341-402966,4822.0282,47.2215,7.30610333333333
G05,18-341-402966,4962.0422,107.555,7.51824575757576
G05,18-341-402966,5312.376,3056.4125,8.04905454545455
G05,18-341-402966,5328.3753,141.6413,8.07329590909091
G05,18-341-402966,5344.3746,32.3192,8.09753727272727
G05,18-341-402966,5351.3892,102.4126,8.10816545454545
G05,18-341-402966,5360.3739,34.1788,8.12177863636364
G05,18-341-402966,5500.8038,100.819,8.33455121212121
G05,18-341-402966,5638.1791,79.6562,8.54269560606061
G05,18-341-402966,5836.0032,77.5555,8.84242909090909
G05,18-341-402966,6983.287,260.5573,10.5807378787879
G05,18-341-402966,7324.8483,70.1092,11.098255
G06,18-341-140130,1192.7476,0,1.80719333333333
G06,18-341-140130,1229.9011,0,1.86348651515152
G06,18-341-140130,1250.8402,155.3561,1.89521242424242
G06,18-341-140130,1541.783,189.3223,2.33603484848485
G06,18-341-140130,1552.8101,81.3488,2.35274257575758
G06,18-341-140130,1568.977,99.4806,2.37723787878788
G06,18-341-140130,1770.6371,116.6671,2.68278348484848
G06,18-341-140130,2122.5174,96.5249,3.21593545454545
G06,18-341-140130,2279.7086,259.7117,3.45410393939394
G06,18-341-140130,2428.2506,121.9248,3.67916757575758
G06,18-341-140130,2451.9922,116.5059,3.7151396969697
G06,18-341-140130,2469.562,5501.5477,3.74176060606061
G06,18-341-140130,2489.5957,232.4655,3.7721146969697
G06,18-341-140130,2509.5867,6825.4897,3.80240409090909
G06,18-341-140130,2530.5346,235.3545,3.83414333333333
G06,18-341-140130,2549.6113,2800.8631,3.86304742424242
G06,18-341-140130,2565.6106,1212.4555,3.88728878787879
G06,18-341-140130,2581.6099,457.4126,3.91153015151515
G06,18-341-140130,2697.9158,259.9737,4.08775121212121
G06,18-341-140130,2739.3671,159.6083,4.15055621212121
G06,18-341-140130,2798.0378,146.284,4.23945121212121
G06,18-341-140130,2936.2685,145.6157,4.44889166666667
G06,18-341-140130,2976.3358,209.5568,4.5095996969697
G06,18-341-140130,2992.6061,182.5759,4.53425166666667
G06,18-341-140130,3016.147,148.1633,4.5699196969697
G06,18-341-140130,3032.2098,298.772,4.59425727272727
G06,18-341-140130,3087.9569,4391.0624,4.67872257575758
G06,18-341-140130,3168.0062,3210.1613,4.80000939393939
G06,18-341-140130,3184.0055,1306.7618,4.82425075757576
G06,18-341-140130,3200.0048,1655.603,4.84849212121212
G06,18-341-140130,3275.9824,119.1985,4.9636096969697
G06,18-341-140130,3490.0557,356.749,5.28796318181818
G06,18-341-140130,3610.3925,135.3364,5.47029166666667
G06,18-341-140130,3832.7942,234.4173,5.80726393939394
G06,18-341-140130,3913.2001,1419.3273,5.92909106060606
G06,18-341-140130,4155.6354,4696.1965,6.29641727272727
G06,18-341-140130,4171.6347,517.1539,6.32065863636364
G06,18-341-140130,4187.634,164.9367,6.3449
G06,18-341-140130,4343.3814,129.7063,6.58088090909091
G06,18-341-140130,4435.6936,107.0996,6.72074787878788
G06,18-341-140130,4484.2747,174.3884,6.79435560606061
G06,18-341-140130,4677.7472,107.8638,7.08749575757576
G06,18-341-140130,4774.0303,3427.8625,7.23337924242424
G06,18-341-140130,4790.0296,1167.3048,7.25762060606061
G06,18-341-140130,4806.0289,420.6557,7.28186196969697
G06,18-341-140130,4822.0282,95.7958,7.30610333333333
G06,18-341-140130,4961.1589,109.7308,7.51690742424243
G06,18-341-140130,4977.7513,188.8465,7.54204742424242
G06,18-341-140130,5018.1093,155.3227,7.60319590909091
G06,18-341-140130,5312.376,2199.1036,8.04905454545455
G06,18-341-140130,5328.3753,1050.642,8.07329590909091
G06,18-341-140130,5344.3746,516.3011,8.09753727272727
G06,18-341-140130,5360.3739,674.5445,8.12177863636364
G06,18-341-140130,5500.3256,75.8656,8.33382666666667
G06,18-341-140130,5596.1049,119.4805,8.47894681818182
G06,18-341-140130,5637.1199,98.6234,8.54109075757576
G06,18-341-140130,6624.3201,72.0547,10.0368486363636
G06,18-341-140130,6661.7055,71.4421,10.0934931818182
G06,18-341-140130,6982.3606,484.0689,10.5793342424242
G06,18-341-140130,7243.8263,95.704,10.9754943939394
G07,18-333-402478,1192.7476,0,1.80719333333333
G07,18-333-402478,1232.7723,0,1.86783681818182
G07,18-333-402478,1248.7716,46.1516,1.89207818181818
G07,18-333-402478,1310.3577,121.0245,1.98539045454545
G07,18-333-402478,1312.8215,237.3747,1.98912348484848
G07,18-333-402478,1521.9574,332.1288,2.30599606060606
G07,18-333-402478,1537.9567,0,2.33023742424242
G07,18-333-402478,1602.0066,725.236,2.42728272727273
G07,18-333-402478,1618.0059,484.464,2.45152409090909
G07,18-333-402478,1633.0792,114.9305,2.47436242424242
G07,18-333-402478,1835.2802,114.3855,2.78072757575758
G07,18-333-402478,1855.5896,77.397,2.81149939393939
G07,18-333-402478,1864.1561,77.6012,2.82447893939394
G07,18-333-402478,1891.1918,1473.1513,2.86544212121212
G07,18-333-402478,1907.1911,1260.7386,2.88968348484848
G07,18-333-402478,1930.3556,135.0244,2.92478121212121
G07,18-333-402478,2123.187,105.3603,3.21695
G07,18-333-402478,2141.1021,100.4322,3.24409409090909
G07,18-333-402478,2184.626,163.8876,3.31003939393939
G07,18-333-402478,2279.5229,418.2583,3.45382257575758
G07,18-333-402478,2413.4745,170.1929,3.65677954545455
G07,18-333-402478,2429.8103,165.9056,3.68153075757576
G07,18-333-402478,2469.2928,93.7771,3.74135272727273
G07,18-333-402478,2509.5867,7179.9843,3.80240409090909
G07,18-333-402478,2528.6189,291.564,3.83124075757576
G07,18-333-402478,2549.6113,7047.2282,3.86304742424242
G07,18-333-402478,2565.6106,524.4282,3.88728878787879
G07,18-333-402478,2587.3946,171.6184,3.92029484848485
G07,18-333-402478,2623.9615,168.4833,3.97569924242424
G07,18-333-402478,2695.0733,168.8119,4.08344439393939
G07,18-333-402478,2713.6914,159.8977,4.11165363636364
G07,18-333-402478,2737.7336,165.2708,4.14808121212121
G07,18-333-402478,2878.821,8917.6085,4.36185
G07,18-333-402478,2894.8203,474.525,4.38609136363636
G07,18-333-402478,2910.8196,172.0318,4.41033272727273
G07,18-333-402478,2913.501,166.9154,4.41439545454545
G07,18-333-402478,2975.7521,112.4497,4.5087153030303
G07,18-333-402478,3002.7572,109.6275,4.54963212121212
G07,18-333-402478,3015.9952,213.4952,4.5696896969697
G07,18-333-402478,3031.95,263.4833,4.59386363636364
G07,18-333-402478,3068.9234,87.0283,4.64988393939394
G07,18-333-402478,3108.2919,148.5586,4.70953318181818
G07,18-333-402478,3167.1632,344.0972,4.79873212121212
G07,18-333-402478,3187.3144,236.4027,4.82926424242424
G07,18-333-402478,3204.6636,124.4841,4.85555090909091
G07,18-333-402478,3401.1056,227.1206,5.1531903030303
G07,18-333-402478,3497.2159,9407.4484,5.29881196969697
G07,18-333-402478,3513.2152,403.8906,5.32305333333333
G07,18-333-402478,3534.7846,320.5997,5.35573424242424
G07,18-333-402478,3684.6609,200.2415,5.58281954545455
G07,18-333-402478,3823.0854,184.3271,5.79255363636364
G07,18-333-402478,3861.5746,184.6128,5.85087060606061
G07,18-333-402478,3913.2001,3596.1962,5.92909106060606
G07,18-333-402478,3935.2654,170.5568,5.96252333333333
G07,18-333-402478,3950.8296,133.9124,5.98610545454545
G07,18-333-402478,4020.2659,140.3451,6.09131196969697
G07,18-333-402478,4033.2863,82.4879,6.11103984848485
G07,18-333-402478,4110.5351,98.9398,6.22808348484848
G07,18-333-402478,4190.9423,132.6204,6.34991257575758
G07,18-333-402478,4258.9163,152.8653,6.45290348484849
G07,18-333-402478,4381.5098,97.2654,6.63865121212121
G07,18-333-402478,4400.1186,228.1812,6.66684636363636
G07,18-333-402478,4417.2676,102.0779,6.6928296969697
G07,18-333-402478,4438.9217,233.3066,6.72563893939394
G07,18-333-402478,4481.1217,101.315,6.78957833333333
G07,18-333-402478,4771.9371,118.5362,7.23020772727273
G07,18-333-402478,5020.4612,221.72,7.60675939393939
G07,18-333-402478,5060.8133,315.1774,7.66789893939394
G07,18-333-402478,5101.1945,235.4822,7.72908257575758
G07,18-333-402478,5390.9803,352.4327,8.16815196969697
G07,18-333-402478,5431.4222,310.0805,8.22942757575758
G07,18-333-402478,5762.4102,205.1091,8.73092454545455
G07,18-333-402478,6012.6038,218.6335,9.11000575757576
G07,18-333-402478,6052.208,233.9752,9.17001212121212
G07,18-333-402478,6383.7027,284.3782,9.67227681818182
G07,18-333-402478,7006.0708,306.0336,10.6152587878788
G08,18-339-403002,1192.7476,0,1.80719333333333
G08,18-339-403002,1232.7723,0,1.86783681818182
G08,18-339-403002,1248.7716,74.6806,1.89207818181818
G08,18-339-403002,1312.8215,439.8753,1.98912348484848
G08,18-339-403002,1521.9574,274.251,2.30599606060606
G08,18-339-403002,1537.9567,508.0318,2.33023742424242
G08,18-339-403002,1602.0066,887.8146,2.42728272727273
G08,18-339-403002,1618.0059,719.7747,2.45152409090909
G08,18-339-403002,1632.4459,64.847,2.47340287878788
G08,18-339-403002,1836.092,128.4797,2.78195757575758
G08,18-339-403002,1873.4054,168.5186,2.83849303030303
G08,18-339-403002,1891.1918,1832.2426,2.86544212121212
G08,18-339-403002,1907.1911,1607.6283,2.88968348484848
G08,18-339-403002,1969.5073,80.1272,2.98410196969697
G08,18-339-403002,2201.7441,189.0493,3.33597590909091
G08,18-339-403002,2280.7241,623.9729,3.45564257575758
G08,18-339-403002,2357.8033,63.6802,3.57242924242424
G08,18-339-403002,2414.7855,144.2097,3.65876590909091
G08,18-339-403002,2430.7557,173.0595,3.68296318181818
G08,18-339-403002,2509.5867,7651.07,3.80240409090909
G08,18-339-403002,2529.8839,292.5195,3.83315742424242
G08,18-339-403002,2549.6113,2647.3315,3.86304742424242
G08,18-339-403002,2565.6106,4802.4524,3.88728878787879
G08,18-339-403002,2584.9431,102.636,3.91658045454545
G08,18-339-403002,2698.1522,199.3714,4.08810939393939
G08,18-339-403002,2878.821,3447.9603,4.36185
G08,18-339-403002,2894.8203,1011.4161,4.38609136363636
G08,18-339-403002,2910.8196,3358.1703,4.41033272727273
G08,18-339-403002,3016.7587,141.5698,4.57084651515151
G08,18-339-403002,3032.8655,436.3025,4.59525075757576
G08,18-339-403002,3088.8149,204.9787,4.68002257575758
G08,18-339-403002,3497.2159,3860.1826,5.29881196969697
G08,18-339-403002,3513.2152,6746.8721,5.32305333333333
G08,18-339-403002,3701.6616,195.9641,5.60857818181818
G08,18-339-403002,3913.2001,4302.3493,5.92909106060606
G08,18-339-403002,3935.5784,229.9114,5.96299757575758
G08,18-339-403002,4020.3608,126.4779,6.09145575757576
G08,18-339-403002,4036.1956,180.8748,6.11544787878788
G08,18-339-403002,4258.4726,173.4362,6.45223121212121
G08,18-339-403002,4380.8542,165.3164,6.63765787878788
G08,18-339-403002,4399.9122,135.6886,6.66653363636364
G08,18-339-403002,4417.9605,100.7698,6.69387954545455
G08,18-339-403002,4436.776,241.0272,6.72238787878788
G08,18-339-403002,4727.4332,109.0024,7.16277757575758
G08,18-339-403002,5019.2596,155.4601,7.60493878787879
G08,18-339-403002,5059.1697,105.0518,7.66540863636364
G08,18-339-403002,5075.1208,153.4506,7.68957696969697
G08,18-339-403002,5115.2447,93.094,7.75037075757576
G08,18-339-403002,5131.0544,94.2014,7.77432484848485
G08,18-339-403002,5388.8134,106.6098,8.16486878787879
G08,18-339-403002,5403.7907,67.6101,8.18756166666667
G08,18-339-403002,5420.6692,111.7797,8.21313515151515
G08,18-339-403002,6023.8075,141.101,9.12698106060606
G08,18-339-403002,6065.204,113.3845,9.18970303030303
G08,18-339-403002,6080.5444,92.9108,9.21294606060606
G08,18-339-403002,6394.5364,74.4056,9.68869151515151
G08,18-339-403002,6425.0341,112.4884,9.73490015151515
G08,18-339-403002,7030.4421,115.8176,10.652185
G08,18-339-403002,7833.4022,97.0265,11.8687912121212
G09,18-331-148541,1192.7476,0,1.80719333333333
